+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11459.158203125,8716.353515625,-36747.25,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11447.6474609375,8716.353515625,-36725.83984375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11456.9228515625,8702.517578125,-36735.78515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11466.244140625,8698.650390625,-36743.296875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11459.001953125,8712.12890625,-36724.85546875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11450.642578125,8710.0947265625,-36710.68359375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11456.185546875,8704.619140625,-36739.67578125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.5302734375,8690.626953125,-36769.04296875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11468.0322265625,8696.3037109375,-36744.859375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11461.818359375,8717.2470703125,-36732.09765625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11456.8779296875,8721.94140625,-36709.54296875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11466.244140625,8706.3173828125,-36715.17578125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.8154296875,8685.5302734375,-36737.3046875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11466.556640625,8697.376953125,-36735.78515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.2763671875,8700.7294921875,-36732.09765625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.150390625,8695.365234375,-36743.7421875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.8994140625,8676.9697265625,-36736.41015625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11469.1494140625,8690.2021484375,-36746.6484375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11461.326171875,8701.6904296875,-36754.0234375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11467.71875,8690.984375,-36749.5546875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11478.6044921875,8679.16015625,-36751.5,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.67578125,8684.1220703125,-36744.50390625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.0107421875,8691.900390625,-36747.5859375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.810546875,8681.931640625,-36769.6015625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11477.822265625,8671.314453125,-36770.83203125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11480.34765625,8675.0029296875,-36775.4609375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.306640625,8673.236328125,-36757.12890625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11469.931640625,8679.3837890625,-36743.51953125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11478.89453125,8669.861328125,-36761.9140625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11479.3193359375,8669.2578125,-36771.078125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.9716796875,8683.697265625,-36761.17578125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11470.0439453125,8685.6416015625,-36736.92578125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.765625,8680.3896484375,-36736.65625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.0166015625,8682.7587890625,-36747.33984375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.6787109375,8690.849609375,-36752.390625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.4375,8695.1865234375,-36741.28515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11463.8076171875,8690.044921875,-36756.4609375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11468.9482421875,8695.07421875,-36787.6171875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11454.53125,8704.373046875,-36757.9140625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11440.0029296875,8706.4072265625,-36707.28515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.146484375,8697.0859375,-36718.08203125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.2587890625,8696.974609375,-36721.63671875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11451,8698.13671875,-36722.53125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11444.1826171875,8703.634765625,-36719.53515625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11450.396484375,8696.9296875,-36737.6171875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11453.5927734375,8692.794921875,-36739.83203125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11447.625,8699.5,-36720.18359375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11441.1201171875,8709.2451171875,-36708.62890625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11450.0166015625,8701.109375,-36732.5,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.4599609375,8690.626953125,-36747.20703125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11450.2841796875,8700.5732421875,-36742.17578125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11446.0380859375,8706.4072265625,-36742.98046875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11450.2841796875,8703.7919921875,-36724.6328125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11460.767578125,8691.990234375,-36741.86328125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11462.689453125,8694.359375,-36758.49609375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11451.849609375,8704.640625,-36738.04296875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.9287109375,8703.7470703125,-36736.96875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11468.76953125,8689.1513671875,-36751.4296875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11470.087890625,8686.06640625,-36751.98828125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11461.5498046875,8690.42578125,-36755.12109375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.298828125,8687.67578125,-36753.0625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11476.212890625,8683.451171875,-36765.265625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11478.0009765625,8678.3779296875,-36758.0234375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11471.0498046875,8678.310546875,-36757.578125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11468.27734375,8685.59765625,-36759.27734375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.642578125,8683.4072265625,-36760.73046875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.396484375,8678.310546875,-36763.0078125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.4111328125,8687.8544921875,-36757.53125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11455.9169921875,8689.77734375,-36755.43359375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11461.68359375,8683.65234375,-36770.20703125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.9697265625,8688.212890625,-36764.8203125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11456.744140625,8701.0419921875,-36744.6796875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.2138671875,8704.529296875,-36732.4765625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11465.4619140625,8688.2568359375,-36751.609375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.837890625,8683.18359375,-36760.88671875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11469.6416015625,8689.53125,-36766.69921875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11467.271484375,8692.1015625,-36775.79296875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.859375,8684.6357421875,-36772.57421875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11478.134765625,8676.6787109375,-36773.359375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.2734375,8680.568359375,-36763.3203125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11463.5166015625,8696.52734375,-36729.4375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11462.623046875,8683.853515625,-36733.05859375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11471.8759765625,8685.060546875,-36774.5,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11471.0498046875,8687.2958984375,-36762.4296875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.232421875,8691.2080078125,-36739.3828125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11463.78515625,8686.2451171875,-36748.52734375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.3681640625,8676.25390625,-36765.17578125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11476.212890625,8672.41015625,-36762.7421875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11474.1337890625,8672.6337890625,-36770.00390625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.20703125,8666.978515625,-36785.4296875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11482.91796875,8671.068359375,-36781.828125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11483.96875,8671.0908203125,-36759.38671875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11480.1689453125,8661.345703125,-36759.8359375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11481.6884765625,8669.9736328125,-36768.953125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11484.5048828125,8670.0185546875,-36777.8046875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11486.94140625,8662.6201171875,-36780.19921875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11477.419921875,8671.671875,-36771.4375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11468.2109375,8687.966796875,-36764.70703125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.5693359375,8680.0322265625,-36763.12109375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11476.8603515625,8671.76171875,-36760.86328125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11480.1015625,8667.044921875,-36777.44921875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11474.9384765625,8672.677734375,-36775.37109375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.6640625,8677.3720703125,-36764.5078125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11481.443359375,8666.017578125,-36774.36328125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11483.7451171875,8664.5419921875,-36780.17578125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.994140625,8675.181640625,-36765.15625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11472.859375,8683.49609375,-36760.39453125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11477.77734375,8677.6845703125,-36767.16796875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11480.90625,8667.42578125,-36782.96875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.306640625,8676.9697265625,-36760.1484375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11469.3505859375,8679.4951171875,-36740.1875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11480.548828125,8667.939453125,-36760.5078125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11486.740234375,8663.759765625,-36767.703125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.20703125,8678.712890625,-36759.140625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11471.83203125,8686.71484375,-36768.21875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11480.7275390625,8671.4931640625,-36784.82421875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11483.4541015625,8667.291015625,-36779.08203125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11476.48046875,8685.6865234375,-36763.27734375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11478.08984375,8681.0595703125,-36772.0625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11487.1201171875,8677.6396484375,-36788.51171875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11491.076171875,8668.744140625,-36794.30078125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11490.3837890625,8666.6875,-36791.77734375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11487.8134765625,8669.302734375,-36802.55078125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11482.404296875,8670.8447265625,-36784.9375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11489.244140625,8664.8330078125,-36783.91015625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11486.4052734375,8656.2490234375,-36780.21875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11479.85546875,8659.490234375,-36780.51171875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11478.7158203125,8674.130859375,-36775.4375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11481.7333984375,8669.8837890625,-36790.390625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11475.162109375,8675.896484375,-36770.69921875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11465.505859375,8680.0322265625,-36741.55078125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11466.35546875,8681.8203125,-36744.0546875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11474.1337890625,8669.4814453125,-36764.6875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11473.552734375,8674.01953125,-36770.7421875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11463.8525390625,8682.892578125,-36766.0703125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11461.884765625,8683.1611328125,-36761.578125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11465.0146484375,8674.845703125,-36753.93359375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11465.8193359375,8672.767578125,-36762.51953125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.3701171875,8685.7314453125,-36758.47265625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11456.54296875,8685.0166015625,-36756.7265625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11468.45703125,8677.1708984375,-36773.6953125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11461.8408203125,8689.888671875,-36764.3515625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11451.2236328125,8697.98046875,-36748.63671875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11447.0439453125,8685.0830078125,-36751.83203125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11452.609375,8684.748046875,-36761.22265625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11457.3701171875,8680.5234375,-36767.12109375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11459.158203125,8680.8359375,-36772.5546875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11447.6025390625,8694.3818359375,-36759.38671875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11450.4853515625,8692.4365234375,-36748.52734375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11464.791015625,8677.86328125,-36776.8671875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11460.9912109375,8683.6083984375,-36785.80859375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11451.0224609375,8687.2958984375,-36764.484375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11452.7431640625,8686.5361328125,-36764.3515625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11459.8291015625,8682.087890625,-36754.08984375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11451.6259765625,8693.2861328125,-36736.703125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11438.326171875,8707.9716796875,-36736.56640625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11430.5927734375,8717.4482421875,-36728.1171875,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11429.921875,8717.359375,-36734.15234375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11425.228515625,8717.203125,-36722.6640625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11407.4365234375,8735.53125,-36704.37890625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11389.912109375,8757.6142578125,-36696.4453125,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11390.2255859375,8759.447265625,-36711.265625,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11380.3017578125,8771.3388671875,-36696.55859375,-187500.015625
MIA,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11356.8994140625,8801.021484375,-36642.578125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11342.080078125,8810.0068359375,-36630.26171875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11336.849609375,8813.046875,-36646.82421875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11331.1279296875,8817.4951171875,-36649.73046875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11307.7919921875,8834.125,-36595.328125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11298.60546875,8845.9931640625,-36582.8984375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11295.431640625,8861.7958984375,-36586.20703125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11295.4990234375,8853.7939453125,-36596.6015625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11291.1181640625,8858.95703125,-36590.02734375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11277.8857421875,8869.9990234375,-36579.12109375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11274.0859375,8870.87109375,-36576.55078125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11281.3056640625,8868.1884765625,-36586.98828125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11273.080078125,8878.716796875,-36571.76953125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11254.7734375,8897.3798828125,-36550.01953125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11255.154296875,8900.6435546875,-36558.66796875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11261.0322265625,8899.2578125,-36553.7734375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11258.1494140625,8892.5078125,-36552.12109375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11259.3115234375,8893.6923828125,-36560.3671875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11262.26171875,8889.9365234375,-36568.8828125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11273.638671875,8884.9970703125,-36589.91796875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11282.3115234375,8871.474609375,-36603.28515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11276.9248046875,8873.28515625,-36588.30859375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11273.482421875,8884.1923828125,-36557.70703125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11284.9267578125,8871.98828125,-36570.515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11286.4462890625,8868.7919921875,-36583.75,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11277.2373046875,8876.4365234375,-36580.05859375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11272.1416015625,8876.90625,-36579.16796875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11280.0537109375,8867.00390625,-36596.5546875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11289.552734375,8856.8115234375,-36616.11328125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11287.384765625,8856.7001953125,-36612.515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11293.419921875,8847.580078125,-36605.5859375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11307.166015625,8831.0400390625,-36612.9609375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11318.119140625,8820.0205078125,-36625.3671875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11323.7958984375,8818.1650390625,-36631.2890625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11326.2998046875,8817.8525390625,-36636.609375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11340.873046875,8805.3798828125,-36649.70703125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11353.814453125,8786.873046875,-36659.8125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11360.095703125,8779.6083984375,-36670.2265625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11362.8671875,8778.1787109375,-36687.19140625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11373.1484375,8765.1025390625,-36716.00390625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11389.599609375,8753.30078125,-36749.64453125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11386.0234375,8762.5322265625,-36694.6796875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11375.205078125,8766.376953125,-36651.5859375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11374.51171875,8769.7294921875,-36668.03515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11380.2119140625,8765.7509765625,-36676.796875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11384.8388671875,8769.7958984375,-36685.046875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11380.8154296875,8770.01953125,-36674.51953125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11378.736328125,8756.83203125,-36676.46484375,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11386.873046875,8754.4404296875,-36690.1875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11388.8623046875,8742.4599609375,-36692.625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11382.40234375,8754.1279296875,-36695.3515625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11379.072265625,8758.9560546875,-36702.97265625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11385.1064453125,8751.9150390625,-36706.16796875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11391.052734375,8749.7470703125,-36716.0703125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11391.41015625,8728.490234375,-36721.92578125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11387.3642578125,8740.1806640625,-36710.39453125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11400.1943359375,8732.8046875,-36723.06640625,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11418.5224609375,8715.2578125,-36748.703125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11427.10546875,8710.609375,-36762.1171875,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11425.2060546875,8716.2412109375,-36749.64453125,-187500.015625
+,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11430.7490234375,8711.9052734375,-36742.109375,-187500.015625
YKL,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11443.2216796875,8702.5625,-36760.83984375,-187500.015625
YKL,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11448.541015625,8700.953125,-36761.84765625,-187500.015625
YKL,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-11445.255859375,8707.8154296875,-36759.74609375,-187500.015625
